,unique_id,osmid,element_type,geometry,amenity,building,name,drive_through,fee,operator,note,level,addr:housenumber,addr:postcode,addr:street,opening_hours,phone,addr:city,addr:housename,building:levels,description,source,access,alt_name,brand,brand:wikidata,shop,office,website,ref,wheelchair,leisure,bus,public_transport,ref:NPLG:UPRN:1,parking,emergency,tourism,wikidata,historic,addr:unit,indoor,sport,nodes,brand:wikipedia,service:bicycle:retail,shop_1,denomination,postal_code,religion,fhrs:id,source:postcode,old_name,old_shop,cuisine,fixme,park_ride,supervised,source:addr,cinema:3D,screen,wikipedia,layer,addr:country,contact:facebook,contact:phone,contact:twitter,contact:website,fhrs:authority,fhrs:local_authority_id,opening_hours:covid19,disused:amenity,phone:GB,facebook,food,internet_access,internet_access:fee,internet_access:ssid,twitter,source:geometry,outdoor_seating,height,source:name,second_hand,ref:GB:uprn,email,addr:flats,addr:interpolation,building:use,listed_status,old_amenity,old_denomination,old_religion,telecom,fax,smoking,stars,service_times,area,self_checkout,owner,man_made,HE_ref,notes,fhrs:rating,gay,lgbtq,female,male,residential,healthcare,name:en,club,product,name:sr,social_facility,social_facility:for,other_fhrs:id,cqc:location:id,pool,toilets,toilets:wheelchair,type,source:building,roof:levels,roof:shape,start_date,official_name,landuse,surface,building:colour,building:material,roof:colour,roof:material,craft,capacity,addr:source,brewery,unisex,power,building:min_level,source:addr:postcode,name:pa,name:gu,name:hi,substation,air_conditioning,name:it,butcher,delivery,takeaway,atm,diet:vegetarian,food_hall,disused,disused:shop,architect,wikimedia_commons,studio,abandoned:building,room,cyclestreets_id,gift,building:levels:underground,bar,restaurant,survey_date,add,information,gay:men,gay:transgender,government,dispensing,beauty,opening_date,rooms,material,number_of_apartments,roof:orientation,construction,operator:type,animal_training,ways,service:vehicle:car_repair,service:vehicle:used_car_sales
308,way/89852976,89852976,way,"-1.1393774,52.6221512,,-1.1389929,52.6221266,,-1.139022,52.6219595,,-1.1394065,52.6219841,,-1.1393774,52.6221512,,",,yes,0,,,,,,,,,,,,,,,os_opendata_streetview,,,,,,,,,,,,,,,,,,,,,,"[1041533548, 1041533555, 1041533558, 1041533560, 1041533548]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
309,way/89853058,89853058,way,"-1.1396577,52.6207857,,-1.1396152,52.6211273,,-1.1392038,52.6211085,,-1.1392162,52.6210086,,-1.1392706,52.6210111,,-1.1393006,52.6207693,,-1.1393874,52.6207557,,-1.1394792,52.6207544,,-1.1395697,52.6207654,,-1.1396577,52.6207857,,",,yes,Seat,,,,,,31,LE2 7JU,Raw Dykes Road,,,Leicester,,,,os_opendata_streetview,,,Seat,Q188217,car,,,,,,,,,,,,,,,,,"[1041533612, 1041533613, 1041533614, 5089123166, 5089123165, 1041533615, 5089123168, 5089123167, 5089123169, 1041533612]",en:SEAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310,way/89853606,89853606,way,"-1.1404993,52.6215079,,-1.1407638,52.6213283,,-1.1402488,52.6210488,,-1.1401859,52.6210632,,-1.1401266,52.6213056,,-1.1404993,52.6215079,,",,yes,Citroën,,,,,,39,LE2 7JU,Raw Dykes Road,,,Leicester,,,,os_opendata_streetview,,,Citroën,Q6746,car,,,,,,,,,,,,,,,,,"[1041534368, 1041534369, 1041534370, 5089123194, 1041534371, 1041534368]",fr:Citroën,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
311,way/89853772,89853772,way,"-1.1418095,52.624514,,-1.1412838,52.6244814,,-1.1412623,52.6245791,,-1.1417988,52.6246117,,-1.1418095,52.624514,,",,yes,0,,,,,,,,,,,,,,,os_opendata_streetview,,,,,,,,,,,,,,,,,,,,,,"[1041534998, 1041535001, 1041535002, 1041535006, 1041534998]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312,way/89854127,89854127,way,"-1.137121,52.6192579,,-1.1368742,52.619564,,-1.136252,52.6194989,,-1.1363056,52.6193165,,-1.1366811,52.6193686,,-1.136885,52.6191797,,-1.137121,52.6192579,,",,yes,0,,,,,,,,,,,,,,,os_opendata_streetview,,,,,,,,,,,,,,,,,,,,,,"[1041535999, 1041536001, 1041536003, 1041536006, 1041536008, 1041536009, 1041535999]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313,way/89854236,89854236,way,"-1.1387871,52.6207037,,-1.1384759,52.621101,,-1.1374889,52.6208209,,-1.1378,52.6204301,,-1.1387871,52.6207037,,",,yes,0,,,,,,,,,,,,,,,os_opendata_streetview,,,,,,,,,,,,,,,,,,,,,,"[1041536294, 1041536302, 1041536305, 1041536310, 1041536294]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
314,way/89854260,89854260,way,"-1.1353315,52.6185834,,-1.1351946,52.6185844,,-1.1351966,52.618685,,-1.1353334,52.618684,,-1.1353315,52.6185834,,",,yes,Wordcrafts,,,,,,,,,,,,,,,os_opendata_streetview,,,,,,,,,,,,,,,,,,,,,,"[4108426381, 4108426382, 4108426385, 4108426384, 4108426381]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315,way/89854317,89854317,way,"-1.1347464,52.6190619,,-1.1348291,52.6190775,,-1.1349191,52.6188146,,-1.1356643,52.6189086,,-1.1354763,52.619458,,-1.1346874,52.6193585,,-1.1347009,52.6193191,,-1.1346511,52.6193128,,-1.1346642,52.6192761,,-1.1347464,52.6190619,,",,yes,0,,,,,,,,,,,,,,,os_opendata_streetview,,,,,,,,,,,,,,,,,,,,,,"[4108427389, 1041536810, 1041536813, 1041536801, 1041536802, 1041536803, 5197050228, 5197050227, 1041536804, 4108427389]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
316,way/89854482,89854482,way,"-1.1327008,52.6185396,,-1.1325153,52.6185414,,-1.1325142,52.6185105,,-1.1325095,52.6183337,,-1.1326952,52.6183319,,-1.1327008,52.6185396,,",,commercial,da copo,,,,,,,,,,,,,,,os_opendata_streetview,,,,,,,,,,,,,,,,,,,,,,"[4110109237, 4090316730, 4090316729, 4090316731, 4110109234, 4110109237]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
317,way/89854520,89854520,way,"-1.1331508,52.6187899,,-1.1331538,52.6188827,,-1.133265,52.6188814,,-1.1332739,52.6191503,,-1.1332754,52.6191972,,-1.1321895,52.6192104,,-1.1321792,52.6188983,,-1.1327096,52.6188919,,-1.1327065,52.6187953,,-1.1331508,52.6187899,,",,warehouse,JBS Group (Leicester) SBA Ltd,,,,,,90,LE2 7SQ,Freemen's Common Road,,,Leicester,,,,os_opendata_streetview,,,,,,,,,,,,,,,,,,,,,,"[1041537496, 4108426388, 4108426387, 4838485577, 1041537497, 1041537499, 1041537501, 1041537504, 1041537506, 1041537496]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
318,way/89897380,89897380,way,"-1.1318407,52.632421,,-1.1326346,52.6320563,,-1.1321113,52.6318161,,-1.1319386,52.6319334,,-1.1316369,52.6320954,,-1.1317441,52.632154,,-1.1316047,52.6322582,,-1.1318407,52.632421,,",,yes,0,,,,,,,,,,,,,,,os_opendata_streetview,,,,,,,,,,,,,,,,,,,,,,"[1041920722, 1041920724, 1041920742, 4589984648, 1041920744, 1041920752, 1041920755, 1041920722]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
319,way/89897478,89897478,way,"-1.1309413,52.6316206,,-1.130751,52.6317884,,-1.1306155,52.6316982,,-1.1307604,52.6315385,,-1.1309413,52.6316206,,",,yes,0,,,,,,,,,,,,,2,,os_opendata_streetview,,,,,,,,,,,,,,,,,,,,,,"[1041921541, 1041921544, 1041921557, 1041921561, 1041921541]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
320,way/89897592,89897592,way,"-1.1316646,52.6321766,,-1.1316134,52.6321422,,-1.1315001,52.6322159,,-1.1315514,52.6322478,,-1.1316646,52.6321766,,",,yes,0,,,,,,,,,,,,,,,os_opendata_streetview,,,,,,,,,,,,,,,,,,,,,,"[1041921949, 1041921951, 1041921955, 1041921962, 1041921949]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
321,way/89897922,89897922,way,"-1.1407135,52.6245542,,-1.1407242,52.6244696,,-1.1395977,52.6243979,,-1.1396084,52.6244891,,-1.1407135,52.6245542,,",,yes,0,,,,,,,,,,,,,,,os_opendata_streetview,,,,,,,,,,,,,,,,,,,,,,"[1041927454, 1041927460, 1041927466, 1041927470, 1041927454]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
322,way/89898009,89898009,way,"-1.1436734,52.6250909,,-1.1438237,52.6250395,,-1.1436004,52.624799,,-1.14345,52.6248504,,-1.1436734,52.6250909,,",public_building,yes,The Rowing Club,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[1041929581, 1041929584, 1041929586, 1041929589, 1041929581]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
323,way/89898030,89898030,way,"-1.1445544,52.6243002,,-1.1442003,52.6240202,,-1.1436639,52.6242611,,-1.1447368,52.6250883,,-1.1449084,52.6249971,,-1.1447904,52.6249059,,-1.1450586,52.6247887,,-1.1446724,52.6244761,,-1.1444149,52.6246063,,-1.1442325,52.6244696,,-1.1445544,52.6243002,,",,yes,0,,,,,,,,,,,,,,,os_opendata_streetview,,,,,,,,,,,,,,,,,,,,,,"[1041930039, 1041930041, 1041930043, 1041930044, 1041930047, 1041930051, 1041930053, 1041930056, 1041930059, 1041930061, 1041930039]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
324,way/89898058,89898058,way,"-1.1420328,52.6223586,,-1.1422102,52.6227051,,-1.1420026,52.622736,,-1.1418351,52.6223964,,-1.1420328,52.6223586,,",,yes,0,,,,,,,,,,,,,,,os_opendata_streetview,,,,,,,,,,,,,,,,,,,,,,"[1041930539, 1041930545, 1041930547, 1041930550, 1041930539]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
325,way/89898077,89898077,way,"-1.1407135,52.6254595,,-1.1406062,52.6253618,,-1.1392221,52.6259805,,-1.1392651,52.6260847,,-1.1407135,52.6254595,,",,yes,0,,,,,,,,,,,,,,,os_opendata_streetview,,,,,,,,,,,,,,,,,,,,,,"[1041931099, 1041931100, 1041931101, 1041931103, 1041931099]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
326,way/89898215,89898215,way,"-1.1386383,52.6225616,,-1.1386515,52.6224817,,-1.1379992,52.6224334,,-1.1378979,52.6226369,,-1.1383992,52.6226777,,-1.1384191,52.6225478,,-1.1386383,52.6225616,,",,yes,0,,,,,,,,,,,,,,,os_opendata_streetview,,,,,,,,,,,,,,,,,,,,,,"[1041933220, 1041933223, 1041933225, 1041933226, 1041933227, 1041933230, 1041933220]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
327,way/89898216,89898216,way,"-1.1373478,52.6222953,,-1.1374368,52.6221968,,-1.1368855,52.6220131,,-1.1367965,52.6221116,,-1.1373478,52.6222953,,",,yes,0,,,,,,,,,,,,,,,os_opendata_streetview,,,,,,,,,,,,,,,,,,,,,,"[1041933438, 1041933441, 1085860297, 1041933447, 1041933438]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
328,way/89898227,89898227,way,"-1.1396942,52.6229586,,-1.1395333,52.622952,,-1.1393831,52.6242156,,-1.1395011,52.6242221,,-1.1395655,52.623701,,-1.1396406,52.6237075,,-1.1396694,52.6236109,,-1.139605,52.6235979,,-1.1396942,52.6229586,,",,yes,0,,,,,,,,,,,,,,,os_opendata_streetview,,,,,,,,,,,,,,,,,,,,,,"[1041933813, 1041933815, 1041933819, 1041933822, 1041933825, 1041933828, 1041933832, 1041933836, 1041933813]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
329,way/89898237,89898237,way,"-1.1379349,52.6223059,,-1.1379622,52.6222505,,-1.1378733,52.6222343,,-1.137846,52.6222897,,-1.1379349,52.6223059,,",,yes,0,,,,,,,,,,,,,,,os_opendata_streetview,,,,,,,,,,,,,,,,,,,,,,"[1041934097, 1041934099, 1041934101, 1041934104, 1041934097]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
330,way/89898251,89898251,way,"-1.1381546,52.6223626,,-1.138058,52.6223431,,-1.138101,52.6222649,,-1.138167,52.6222783,,-1.1381976,52.6222845,,-1.1381546,52.6223626,,",,yes,0,,,,,,,,,,,,,,,os_opendata_streetview,,,,,,,,,,,,,,,,,,,,,,"[1041934226, 1041934237, 1041934240, 5002055837, 1041934242, 1041934226]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
331,way/89898277,89898277,way,"-1.1371948,52.6171674,,-1.1372311,52.617845,,-1.1371344,52.6178469,,-1.1363825,52.6178618,,-1.1363757,52.6177369,,-1.1362787,52.6177388,,-1.1362846,52.6178497,,-1.1355413,52.6178645,,-1.1355097,52.6172773,,-1.1355049,52.6171872,,-1.1362311,52.6171728,,-1.1362372,52.6172871,,-1.136357,52.6172847,,-1.1363516,52.6171841,,-1.1371948,52.6171674,,",,yes,The Leicester Wholesale Fruit Market,,,,,,,,,,,,,,,os_opendata_streetview,,,,,,,,,,,,,,,,,,,,,,"[1041934293, 1041934294, 4846122449, 1041934295, 1041934296, 1041934297, 1041934298, 1041934299, 4846122446, 1041934300, 1041934301, 1041934302, 1041934303, 1041934304, 1041934293]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
332,way/89898280,89898280,way,"-1.1372802,52.6160803,,-1.1373231,52.6166144,,-1.1363897,52.6166405,,-1.1363325,52.6159816,,-1.1369763,52.6159685,,-1.1369905,52.6160803,,-1.1372802,52.6160803,,",,yes,0,,,,,,,,,,,,,,,os_opendata_streetview,,,,,,,,,,,,,,,,,,,,,,"[1041934515, 1041934520, 1041934524, 1041934526, 1041934529, 1041934531, 1041934515]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
333,way/89898377,89898377,way,"-1.1385999,52.616875,,-1.1387393,52.6168685,,-1.1387823,52.6169401,,-1.1398873,52.6172137,,-1.1393616,52.6174873,,-1.1386642,52.6173244,,-1.1385999,52.616875,,",,yes,0,,,,,,,,,,,,,,,os_opendata_streetview,,,,,,,,,,,,,,,,,,,,,,"[1041935349, 1041935350, 1041935351, 1041935353, 1041935354, 1041935355, 1041935349]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
334,way/89898415,89898415,way,"-1.1337283,52.6152905,,-1.133498,52.615295,,-1.1334966,52.6152678,,-1.1331985,52.6152734,,-1.1332003,52.6153076,,-1.1329833,52.6153116,,-1.1329915,52.6154752,,-1.133035,52.6154861,,-1.133047,52.6156868,,-1.1332298,52.6156828,,-1.1332322,52.6157244,,-1.1332709,52.6157235,,-1.1332764,52.6158201,,-1.1335276,52.6158148,,-1.1335224,52.6157238,,-1.1335943,52.6157224,,-1.133592,52.6156804,,-1.1337489,52.6156773,,-1.1337283,52.6152905,,",,yes,0,,,,,,,,,,,,,,,os_opendata_streetview,,,,,,,,,,,,,,,,,,,,,,"[1041935743, 4090328438, 4090328439, 4090328440, 4090328441, 1041935744, 4090328442, 4090328443, 1041935746, 1041935748, 4090328444, 1041935749, 4090328445, 1041935750, 4090328446, 4090328447, 1041935751, 1041935753, 1041935743]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335,way/89898431,89898431,way,"-1.1338831,52.6159381,,-1.1339032,52.6163278,,-1.1330362,52.6163442,,-1.1330202,52.6160319,,-1.1333888,52.6160249,,-1.1333869,52.6159877,,-1.133506,52.6159854,,-1.133504,52.6159453,,-1.1338831,52.6159381,,",,yes,Evita,,,,,,,,,,,,,,,os_opendata_streetview,,,,,,,,,,,,,,,,,,,,,,"[1041935889, 1041935890, 1041935891, 1041935892, 4090328428, 4090328427, 4090328426, 4090328425, 1041935889]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
336,way/89898433,89898433,way,"-1.1336388,52.6163555,,-1.1336578,52.6166112,,-1.133313,52.616621,,-1.1333171,52.6166739,,-1.1328221,52.616688,,-1.1327478,52.6166879,,-1.1327369,52.6165301,,-1.132844,52.6165273,,-1.1328334,52.6163761,,-1.1336388,52.6163555,,",,yes,Peterkin,,,,,,,,,,,,,,,os_opendata_streetview,,,,,,,,,,,,,,,,,,,,,,"[1041935893, 1041935894, 4090328421, 4090328422, 4846122433, 1041935895, 4090328423, 4090328424, 1041935896, 1041935893]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
337,way/89898441,89898441,way,"-1.1339709,52.6166177,,-1.1342216,52.616613,,-1.1342089,52.6163616,,-1.1339582,52.6163662,,-1.1339709,52.6166177,,",,yes,City Plumbing,,,,,,,,,,,,,,,os_opendata_streetview,,,,,plumbing,,,,,,,,,,,,,,,,,"[4108426370, 4846122432, 4108426366, 4108426367, 4108426370]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
338,way/89898445,89898445,way,"-1.1343903,52.6158709,,-1.1343972,52.6160118,,-1.1339448,52.6160201,,-1.1339378,52.6158791,,-1.1343903,52.6158709,,",,yes,Ellisons,,,,,,,,,,,,,,,os_opendata_streetview,,,,,,,,,,,,,,,,,,,,,,"[4108426359, 4108426361, 4108426362, 4108426360, 4108426359]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
339,way/89898453,89898453,way,"-1.1346515,52.615507,,-1.134038,52.6155243,,-1.1340236,52.6153364,,-1.1346371,52.6153191,,-1.1346515,52.615507,,",,yes,Andrew Page,,,,,,,,,,,,,,,os_opendata_streetview,,,,,car_parts,,,,,,,,,,,,,,,,,"[1041936313, 1041936314, 1041936316, 1041936318, 1041936313]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
340,way/89898458,89898458,way,"-1.1339927,52.6153011,,-1.1346183,52.6152847,,-1.134605,52.6150972,,-1.1339794,52.6151136,,-1.1339927,52.6153011,,",,yes,Dulux Decorator Centre,,,,,,,,,,,,,,,os_opendata_streetview,,,,,hardware,,,,,,,,,,,,,,,,,"[1041936435, 1041936436, 1041936438, 1041936439, 1041936435]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
341,way/89979851,89979851,way,"-1.1287935,52.6372344,,-1.1288891,52.6374394,,-1.1286979,52.6374723,,-1.1286138,52.6372921,,-1.1286451,52.6372867,,-1.1286334,52.6372619,,-1.1287935,52.6372344,,",,yes,0,,,,,,,,,,,,,,,os_opendata_streetview,,,,,,,,,,,,,,,,,,,,,,"[1043056063, 1043056065, 1043056070, 1043056072, 4163823898, 4163823899, 1043056063]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
342,way/89979871,89979871,way,"-1.125623,52.6371972,,-1.1256561,52.6373781,,-1.1257006,52.6376233,,-1.1255294,52.6376343,,-1.1255703,52.6377651,,-1.1255854,52.6378198,,-1.1256528,52.6378205,,-1.1256619,52.6379395,,-1.1248594,52.6379385,,-1.1248529,52.6378179,,-1.1253988,52.637819,,-1.1253959,52.6377742,,-1.1253596,52.6377759,,-1.1253247,52.6376524,,-1.1253192,52.6376346,,-1.1251463,52.6376483,,-1.1250976,52.6374136,,-1.1250613,52.6372355,,-1.125623,52.6371972,,",,yes,Leicester Central,,,Openreach,,,34,LE5 0AQ,Humberstone Road,,,Leicester,Telephone Exchange,,,os_opendata_streetview,,,,,,,,EMCENTL,,,,,,,,,,,,,,"[1043057293, 6254607635, 1043057294, 1043057295, 6254607637, 1043057297, 1043057298, 1043057310, 1043057319, 1043057324, 1043057331, 6254607638, 6254607643, 6254607642, 1043057341, 1043057349, 6254607646, 1043057356, 1043057293]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2465163227,,,,,,,,,exchange,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
